"inipop","PrQExt","minNmd","minNmlo","minMmup"
5745,0.9136,277.197026096586,69.0691566932155,542.852477979562
5740,0.9178,275.960142478115,69.572682949956,541.573750655164
5735,0.9141,274.391983801162,68.6103897145211,538.671356767731
5730,0.9152,272.044956460243,69.8494559024975,538.778787132734
5725,0.9133,275.009189615513,67.1866298337289,540.353462243435
5720,0.9147,272.514657396011,68.1792153544126,538.511777369228
5715,0.9167,275.579079278198,68.8215012884142,541.062718888938
5710,0.9209,273.185128932835,68.8733788679843,538.017946235561
5705,0.9215,271.892879417248,68.3121407430898,538.102120779
5700,0.9231,273.326638796871,68.3722105482077,535.809053194974
5695,0.9254,271.088905599049,68.242513302398,535.33821161834
5690,0.9259,272.104004494424,67.9212532349714,535.369123739749
5685,0.9215,278.914994065348,69.2347319043472,538.260362662052
5680,0.9287,273.210506976843,69.1150291119469,532.421934507368
5675,0.924,271.694783024311,68.9252421359785,535.533232739391
5670,0.9272,271.716700681903,66.4334478203436,532.949823517146
5665,0.925,272.533291257614,67.9484635806074,537.433762037895
5660,0.9282,270.775607492844,68.7470935574033,533.782968134713
5655,0.9326,272.453145938865,66.7132050888267,529.464279971765
5650,0.9324,270.946617506029,70.3824125680705,533.200762153183
5645,0.9341,271.777299027155,68.1332256943688,531.259093828565
5640,0.9344,269.748627548735,67.1396764246734,531.23405614399
5635,0.9358,271.989967535626,67.0746312928361,529.935443650405
5630,0.9343,270.360158860793,68.326635962676,532.74550766111
5625,0.9316,269.500850417207,68.1053493504012,530.384591416832
5620,0.9375,273.047393082754,67.0666808497896,526.485172782055
5615,0.9371,266.772425051389,69.0983390407843,526.203050171799
5610,0.9391,270.75351788871,68.2404964869726,525.910473614282
5605,0.9349,268.382614414067,68.0610436291088,529.342326211312
5600,0.941,265.949671740686,67.6341512576448,526.111622585033
5595,0.9367,268.169845413988,66.2870906619218,530.798603069311
5590,0.9362,271.206778555398,66.8164590744481,527.775311328802
5585,0.9401,268.251839563722,67.2643098772691,526.91756828754
5580,0.9405,266.543942252007,66.5975426204497,526.607452537757
5575,0.9445,266.294297957557,67.8305452289813,524.459035995882
5570,0.9415,271.359117656153,66.8262963268671,525.243184009753
5565,0.9494,268.230766405209,67.7946638022185,521.770694927455
5560,0.9464,266.71518787847,67.9398882483681,523.741228984749
5555,0.9493,268.062231280481,67.3100390993282,521.7702172576
5550,0.9484,265.408684025424,65.9501105088168,523.474560005902
5545,0.9505,265.915823268049,67.1363764536353,520.354378710045
5540,0.9488,267.9725516075,65.6569073297988,522.008870626006
5535,0.9494,270.503561604144,67.9503855344852,520.046716017623
5530,0.9511,265.888368019368,65.796929857815,519.722273477318
5525,0.9504,267.189298957313,67.3676548078864,520.202787072267
5520,0.951,264.455965831559,67.3120741123063,519.63165448968
5515,0.9533,263.752257414274,64.3780012144713,521.131105792783
5510,0.9541,262.253710748461,65.8253699543773,519.100121630658
5505,0.9581,264.109025043105,65.5719873664093,516.239488655399
5500,0.9541,266.169910050097,65.5336718074523,518.648791358137
5495,0.9547,265.931557795248,66.3786839526241,516.403134955995
5490,0.9563,262.647879172823,66.7578064457369,518.043105379675
5485,0.9543,262.618713386289,66.3335507253246,518.242731547321
5480,0.9583,266.544942461215,66.8644145862256,515.069594041665
5475,0.9509,269.88968635004,66.4577260734177,518.448146992303
5470,0.9577,262.927701774003,63.7638225252151,516.395833954027
5465,0.9596,261.85469908022,66.9670816071024,516.130718967715
5460,0.9546,262.521627247735,65.5640885819355,516.743947683599
5455,0.9586,261.247956323673,66.1775558154949,513.489687097416
5450,0.958,261.897094650134,66.3343053878132,516.693106634702
5445,0.9628,263.045096769381,65.6812401114176,513.073100621966
5440,0.9609,264.859059420852,64.8834783440169,513.056888202269
5435,0.9622,258.957863362881,64.4129328796396,511.615654569491
5430,0.9605,264.919229526748,66.235475914601,512.447220840629
5425,0.9631,262.407539692811,64.4542587108827,511.148558974805
5420,0.9623,263.576362788294,66.1802511425101,511.639835322585
5415,0.9663,259.503783390081,65.4591729261613,508.141303539842
5410,0.9643,259.260112813725,65.2610384103014,508.662441406459
5405,0.9643,258.288692487443,66.8520146341048,511.531698971688
5400,0.9661,259.108244301401,65.090944402056,508.341082352351
5395,0.9639,258.215528718315,65.3858334737595,510.698347492379
5390,0.9668,257.303409506404,64.424521214327,507.826463057011
5385,0.9667,261.498618617405,66.2451308416042,507.716346967246
5380,0.9704,258.500950940712,63.29856806453,504.585747891824
5375,0.9694,255.037408570592,64.992053955,504.69150513583
5370,0.968,260.727172895113,65.3532072043949,506.554486879607
5365,0.9666,257.526178997453,64.1827370774,507.913372605737
5360,0.9686,258.537580233587,63.9029515423261,505.821380964104
5355,0.9702,257.042471938414,66.6438496280894,504.80602750221
5350,0.9714,258.638119281736,64.4839017115779,504.243360548335
5345,0.9685,254.926134538223,62.979938468405,505.996029150952
5340,0.9744,258.068967666928,63.174272226515,500.961321326297
5335,0.9745,254.301334883711,63.9041737428632,500.51417001708
5330,0.9709,258.513920537077,62.9907599545924,504.102201036707
5325,0.9749,259.51852510368,63.819906786166,500.045303857551
5320,0.9735,255.554994068412,62.6949339265226,501.027914580751
5315,0.9725,255.315473042457,63.5093276046112,502.707493071081
5310,0.9735,257.28543911999,63.3261291017063,501.12745355527
5305,0.9748,253.438755951871,64.8610336564045,500.319734896033
5300,0.9787,254.455844033036,64.5085169684202,495.922591191096
5295,0.9786,255.544316931674,63.6077840644242,495.88880751561
5290,0.9775,254.65777424862,62.9536815647146,496.948537302442
5285,0.9747,257.322237825746,63.3859514507172,500.291858800737
5280,0.9787,253.496773092744,65.1167166841554,496.196012970696
5275,0.9766,252.501344130652,65.4106770842631,498.497986578556
5270,0.9788,253.205206824535,63.8868656444678,496.559125016004
5265,0.9805,253.726107254921,64.0933016169042,494.932194171707
5260,0.9787,253.429863909292,62.5304644240835,494.997742095338
5255,0.9782,251.589693096537,62.9958037003856,495.481851566216
5250,0.9779,252.252439810359,62.0185887626691,496.83640193254
5245,0.9785,251.102928050349,61.9635553920076,495.608779181798
5240,0.9795,253.638279463569,63.9626845330291,494.817457263852
5235,0.9831,252.567025434021,61.6680972420985,491.571935053741
5230,0.9812,248.662874804515,63.6413306556351,492.31786412075
5225,0.9768,253.482535915895,62.7554352898756,498.114680524691
5220,0.9829,253.929923475233,62.818883925786,491.587324037451
5215,0.9839,251.555954959494,63.3618919523836,489.622463475372
5210,0.9833,253.001491043118,62.2104164797359,490.215244564305
5205,0.9814,255.240451358631,63.1677816762592,492.499784254767
5200,0.9822,253.187127594049,62.7657247763758,492.693577330705
5195,0.9834,253.024297740953,62.4031173294088,489.326003981481
5190,0.983,250.936651199109,62.8371939672712,490.133667099762
5185,0.9822,248.245735956659,62.6907549657457,490.492162317089
5180,0.983,250.04325092533,62.2432155812035,488.447142936843
5175,0.9852,247.625490291891,62.4145014619766,487.97722131856
5170,0.9834,249.23918844869,62.051390010939,488.137924281566
5165,0.9855,247.761731849528,62.2821932717047,485.791285933134
5160,0.9836,248.546991715552,61.8153143386205,487.411002712074
5155,0.986,248.608797274751,61.9274810206215,484.810309892654
5150,0.9857,248.083772143051,63.6340831127942,485.680638944201
5145,0.9865,245.509167943916,61.1373247534433,483.642065995686
5140,0.9857,247.41690437236,62.3782204067942,486.314516867835
5135,0.9874,247.622218840586,61.3738533727509,483.762376453884
5130,0.9863,246.701342190704,62.360328955837,485.737543251978
5125,0.9866,246.511970860815,61.4760394004718,481.256995534709
5120,0.9884,244.764872735037,61.7732156654378,480.722021819182
5115,0.9891,245.125458817992,61.3330563047863,482.081191357398
5110,0.9884,245.335068970804,60.9705039019193,482.873703603795
5105,0.9879,246.560902727261,60.8725279304475,480.754097897073
5100,0.9871,247.154333409126,61.3074150847489,481.125749205864
5095,0.9893,244.467121977887,61.7330816253932,480.418946391173
5090,0.9862,245.264391786176,61.2004992640019,483.516682818681
5085,0.9887,246.01619768364,61.1892657064724,481.156890647053
5080,0.989,243.61755733426,61.3434815530454,480.519219160993
5075,0.9905,244.192553096717,61.0431512637388,477.256629080923
5070,0.9899,244.864332648461,62.1127129322373,477.007297887199
5065,0.9912,247.066220075634,60.936756627954,477.034047948937
5060,0.9907,244.518129344923,61.1445154558914,478.062385873444
5055,0.9919,238.982850079114,60.1837709747853,471.855212821151
5050,0.9908,242.070977346994,60.7894077313729,475.559583828516
5045,0.9932,242.871376464484,60.8398917324683,471.611782551004
5040,0.9907,244.78735030753,61.2414114224516,476.674048519697
5035,0.9926,238.547517103041,61.4893920974461,471.06393806655
5030,0.9913,243.118413246897,59.6410915733856,474.909323809821
5025,0.9923,239.290966428159,60.9952874546015,471.255304758666
5020,0.9924,240.559015654717,61.0575494434797,474.243248944339
5015,0.9926,242.010947146776,60.4836157766026,471.862248825171
5010,0.9916,239.812379295568,59.8809560879583,472.079121019433
5005,0.9923,242.473432894091,59.5087982236014,472.428310560305
5000,0.9925,240.145291115638,60.3261833929919,469.932289349989
4995,0.994,241.762759919773,59.9205645530288,469.44674152225
4990,0.9931,243.204238931518,60.0112819663149,470.26470162476
4985,0.9933,238.536609353682,58.4980977959725,468.139577963128
4980,0.9931,239.806498926303,59.2914568221358,470.537689199672
4975,0.9944,240.492699133034,58.6243673765908,466.798215123417
4970,0.9943,242.461745066625,58.76706490181,470.263318521372
4965,0.9931,235.549128916403,59.1182567711026,467.485545772373
4960,0.9939,237.69424486911,58.3580254640365,467.338076585001
4955,0.9934,237.83557009146,58.5256689388942,467.930568645728
4950,0.9951,240.421149834242,58.6135122712275,464.956322634252
4945,0.9958,235.287844536027,60.9259949154793,464.717483027825
4940,0.9961,239.856726250038,59.1827225154136,466.227395858941
4935,0.9958,236.824925736444,58.9647390053033,463.762993029884
4930,0.9955,238.198349067608,58.9709726539411,462.31810349192
4925,0.9934,235.723680532056,59.036269488781,464.724255538323
4920,0.9949,236.072203682209,57.9912666053341,462.40048579444
4915,0.995,237.444407725373,57.9264157221676,465.288381468446
4910,0.9956,236.251165822868,58.8144957918883,461.397239932895
4905,0.9967,236.388644449521,58.967197263392,462.204965930637
4900,0.9969,236.683492780628,59.7884498319485,462.037458361689
4895,0.9961,234.91332629928,58.3980622243304,460.720685825057
4890,0.9948,234.726339598041,58.7334408517731,459.6196746552
4885,0.9949,235.62730402649,58.9063775827374,460.210279546601
4880,0.9954,235.151036482039,58.7545337624642,460.130086703188
4875,0.9965,235.961585014284,59.5803276408407,460.7504753351
4870,0.9948,235.644054433291,60.1952764131995,459.858854921522
4865,0.9971,233.532384247461,58.4399065177401,457.021122966796
4860,0.9965,235.568659099292,58.2437899082062,457.440617213139
4855,0.9966,237.422868909226,59.9998713431072,454.737364028939
4850,0.997,234.686641619255,58.1165619409638,457.727729828157
4845,0.9964,230.827954567893,57.9370730440907,457.501580751621
4840,0.9976,232.903433063967,57.9810655780891,454.698065409674
4835,0.9958,233.522281216489,58.4849129179628,455.430120303099
4830,0.9972,230.62297326379,59.5024716726841,456.268001352943
4825,0.9976,233.549355377277,57.585745300379,454.139514371777
4820,0.9964,229.989532314843,58.3763026676576,454.677533573317
4815,0.9968,231.610769435107,59.2309909974398,453.053313240254
4810,0.9976,229.192462172485,57.7665568311,452.793594129532
4805,0.9969,233.194364426054,56.8550148755177,453.855461445634
4800,0.9964,231.194642746034,57.7413062515178,452.05286872988
4795,0.9981,232.186170080903,56.6387329527322,452.182960670588
4790,0.9979,229.423201373664,57.3955122891813,452.252330071497
4785,0.9973,230.300314769346,58.7299456130409,451.515964793111
4780,0.9976,232.244585216526,59.0964086286486,451.55588658767
4775,0.9975,230.879020940322,56.8933608478028,449.531150323573
4770,0.9986,231.451437186276,59.1059354369049,450.208629302933
4765,0.9986,230.203233677339,55.8464424418665,447.219827645593
4760,0.9981,231.036299196157,56.6471755916478,449.718862409559
4755,0.9979,228.537187789311,57.4829445372093,448.266104754259
4750,0.9984,230.468411525294,57.1474790649752,448.115625620656
4745,0.9976,228.438707815722,55.716417795361,447.375684072526
4740,0.9983,226.232811538276,55.9608477171642,445.00730856162
4735,0.998,227.978367332277,57.1619968088571,446.275387483179
4730,0.9982,228.702654444738,55.7207878037238,445.206694185881
4725,0.9983,228.095351873761,57.7288834386496,444.741163687826
4720,0.9983,230.402147192293,57.3417839267164,445.041352937596
4715,0.9989,226.819466221207,55.3344879545771,444.256924722149
4710,0.9991,225.847618381432,56.6718597710876,445.040101617067
4705,0.9981,227.421945108021,57.0362403657737,443.641348935383
4700,0.9986,223.11624122134,57.2318606124752,441.968671238953
4695,0.9987,226.406174385991,56.4525291150973,443.510107659892
4690,0.999,227.144092548981,56.0324952443478,444.104325998478
4685,0.9989,226.291270750845,57.0363537228088,442.468780828955
4680,0.999,222.555198635189,57.066118539092,441.380992642026
4675,0.9984,226.421071837688,56.2267066129924,442.92854160856
4670,0.9984,224.181562592658,55.7053952897807,439.794626380033
4665,0.9989,223.929278764226,55.957795104248,439.250543146731
4660,0.9984,225.286898972409,55.6648434680802,439.243595447424
4655,0.9989,223.357746067903,55.7379942803895,437.841622165546
4650,0.9994,222.45138597427,56.6614213777582,437.436788029202
4645,0.9987,223.540851683409,55.8810044611137,439.299758725058
4640,0.9991,225.199455647086,55.1849982141451,437.816639380431
4635,0.9993,224.437523427385,55.7840816767522,437.397639935837
4630,0.9989,225.312457196265,57.0563208721406,433.899300968704
4625,0.9992,225.256967357139,55.430130879687,435.339419099411
4620,0.9991,220.979440118192,56.3918929153696,434.494832721029
4615,0.9987,220.813642173895,55.1515885293925,433.653045154035
4610,0.9991,221.608520804468,55.2690238269548,434.135157838015
4605,0.9993,220.425465410713,55.6098974577986,434.044485716463
4600,0.999,222.09569968087,54.8916840762858,434.241758726163
4595,0.9988,222.03426830998,54.6400195315666,433.486424081411
4590,0.9991,221.402670576235,55.3962346391269,432.499504061516
4585,0.9992,223.716958052167,55.3424320390347,431.441477495668
4580,0.9991,220.806675671167,55.3163168029722,431.519815313491
4575,0.9995,222.05553984695,55.7937028667263,430.132378655271
4570,0.9993,219.459066666342,55.5774043236116,430.434372095465
4565,0.9992,221.250295034211,55.1344966002547,429.417965641129
4560,0.9994,222.314398992827,55.5463350522239,429.299852376135
4555,0.9994,220.142583659237,54.1909323899993,429.344486846898
4550,0.9995,220.604474232527,56.0681675897265,430.461034965084
4545,0.9995,214.438645972178,54.8302161685948,427.679504364974
4540,0.9995,219.515920955161,54.9061494029167,426.593145395841
4535,0.9997,218.072971906923,55.2981154741569,427.604564367484
4530,0.9994,217.182633727431,54.7042963895203,430.291776138132
4525,0.9995,218.539822197223,54.155608382381,426.781439324852
4520,0.9998,216.758589036152,53.8933765890699,425.885631974132
4515,0.9993,219.536959363764,52.8467095229354,425.494595373101
4510,0.9999,219.174675437913,55.3632505984666,424.900933451097
4505,0.9996,215.562455549832,54.1082511036936,425.583550604694
4500,0.9994,217.92280891376,53.3647860506366,425.15990647499
4495,0.9997,216.079255333694,53.9550317156747,424.921217802347
4490,0.9996,218.195156385909,54.0646929317261,421.221612828756
4485,0.9997,214.231688528234,53.3293195008992,421.546692269722
4480,0.9998,214.20968227032,52.9245191386558,422.91039450695
4475,0.9997,214.077583563704,53.1801808230713,424.18239915216
4470,0.9999,217.280692394632,53.744264160858,426.14540255089
4465,0.9997,216.317158215767,54.5932029667397,422.553108857653
4460,0.9999,216.058070168815,55.0289122114771,419.584598577926
4455,0.9999,212.230030466549,53.8258070038028,416.610106491061
4450,0.9999,211.030894879444,52.3657498931745,418.789163062953
4445,0.9998,212.766344170202,52.6230097105805,416.286972201038
4440,0.9998,210.813246091377,52.7777284146687,416.896013247976
4435,0.9998,211.473286993912,52.8552140002816,416.282370372325
4430,0.9997,211.619010510018,54.7756670868111,417.785598690138
4425,0.9997,212.291575680958,53.7512496081746,416.199704694299
4420,0.9999,216.936685968618,53.2257653479144,417.321165344635
4415,0.9999,212.538863134726,54.1085242074239,418.587026377332
4410,0.9998,211.47486309889,52.1931230763096,415.8708017397
4405,0.9998,210.268701401892,52.4200771954692,415.266568717673
4400,0.9999,210.752341499254,53.1643991613543,415.466277847011
4395,0.9997,211.163048867858,53.1311119582552,415.624613691883
4390,0.9999,210.426311807995,52.1839330346443,410.576692746479
4385,0.9994,210.066895457257,53.4455859555587,413.687469260884
4380,0.9999,210.145008506384,53.913833679409,412.70231677566
4375,0.9998,211.418016589177,52.3744324070648,411.574613757042
4370,0.9995,209.634519842442,52.8057840085662,411.801116851059
4365,0.9999,208.544664302463,52.7914935876448,410.937471427045
4360,0.9999,208.831224595342,52.8277078953113,409.620082100977
4355,0.9997,208.692753117677,52.2924517891916,409.129630002439
4350,0.9999,207.308844118281,51.317210256052,410.535937528955
4345,0.9996,208.12353236285,51.6134779868024,409.689167080183
4340,0.9999,209.944017176595,51.3562877502128,410.726426813868
4335,0.9997,208.973872839261,52.9879789757301,408.933035654331
4330,0.9998,210.784957354616,52.7195374128997,408.257291560562
4325,0.9999,207.218692482082,51.8139830351158,406.462380869631
4320,0.9998,208.308899972438,50.6844884087161,407.753495456683
4315,1,208.936202099317,52.0780620451771,406.49270015381
4310,1,207.171239345462,51.3788198254433,406.978850368445
4305,0.9999,209.236707077372,51.2944404179566,407.461590268545
4300,0.9998,208.036338842029,50.6588000319072,407.977124213135
4295,1,207.583848376875,51.489885329408,405.506307812787
4290,0.9999,207.566065399315,50.435091240117,406.006083120259
4285,0.9998,210.639298631746,51.0282729322925,405.027903899159
4280,1,208.008582104954,51.9423748017849,404.367523434103
4275,0.9998,206.976874398271,51.0270564290387,405.011165749374
4270,0.9999,205.541850075605,51.504105797842,401.279389890399
4265,1,204.445211696873,51.5709352961901,402.260422817243
4260,0.9999,205.513921846218,51.130821222673,401.626664613604
4255,0.9999,206.286524499023,51.6734920691411,403.357779155829
4250,1,204.128829682434,51.0716238563949,399.298279367407
4245,1,203.34519184281,50.3625242275562,397.883468805873
4240,1,205.036480442569,51.3384415779587,396.625057897995
4235,0.9999,202.236432938054,52.0510019261537,398.395506827794
4230,0.9999,203.231448130825,49.8912101649666,398.665505870247
4225,1,202.621727178302,50.4341540981439,397.44832719049
4220,0.9999,201.613760968391,50.4129495251774,396.989259844333
4215,1,204.825497534328,51.6765315140962,398.736380329578
4210,1,200.503532419804,48.7710770265489,393.658952738056
4205,1,202.886100719941,49.9079221530175,394.839390371476
4200,0.9999,203.568361713375,49.6643443240234,396.73151536284
4195,1,202.393658799087,50.838996581322,393.497474352698
4190,0.9999,198.386399313133,49.4194812716628,393.290355034344
4185,1,201.055988372199,50.128996953631,393.633305012894
4180,1,200.904948606456,49.6640761860755,394.719021856198
4175,0.9999,200.549873723128,48.8198252692657,391.729247635793
4170,0.9999,201.791704182189,50.952349973651,393.788185231798
4165,0.9999,200.328278375624,50.6114392698137,390.586934122962
4160,1,199.842365386305,48.7294259733122,394.36636537269
4155,1,199.323420984708,49.3098129507657,390.974191056301
4150,1,202.159820781256,49.9363752597788,394.17802764461
4145,1,199.287253046734,50.993547105072,392.854952265358
4140,1,197.949685244941,49.9993738841795,388.229081994514
4135,1,200.001836741633,48.3110997791049,390.259804889606
4130,1,198.457157157092,49.0446418886893,388.028477355306
4125,1,198.012691430203,49.1323255954639,388.431149286984
4120,1,199.080531375464,49.4496547757897,388.421230241631
4115,1,197.265529192906,48.9215283494307,388.743601875536
4110,1,198.055111386036,50.5263369183426,388.857971846298
4105,1,198.208324504157,49.8873932175959,388.254724566893
4100,1,198.554221704709,48.2920663591128,384.398483066348
4095,1,195.966490510215,50.3320053763239,385.069088899475
4090,1,194.654879301904,49.6592353213765,384.139521142857
4085,0.9999,195.779426973768,49.5563576449074,384.601095402364
4080,1,196.594340495713,49.2568890048877,384.505494541933
4075,1,195.935157634249,50.5502224859371,382.906127329065
4070,1,193.5396284769,48.4697115750395,382.899921741065
4065,1,194.95209951943,49.1567771934764,383.785497447903
4060,1,195.672024818086,48.5430893689582,382.046391122379
4055,1,196.499759946577,47.6682689644839,383.321240449906
4050,1,192.659931902963,48.1645232886283,382.610685934168
4045,1,196.067576118563,47.5183182058182,379.236468893542
4040,1,194.552058302296,47.8113628034842,380.049765963648
4035,1,193.721369125761,48.9264972779909,378.952453042734
4030,1,194.554448927892,47.634524508703,378.679897571298
4025,1,192.467900570015,48.6064599601593,379.112662541318
4020,1,197.034033496753,49.6631860134666,380.155248018635
4015,1,193.087970286683,47.9946551743428,378.392484562728
4010,1,193.583998301166,47.833646850432,380.17618488085
4005,1,194.876796166304,48.7047531957753,377.794033172762
4000,1,192.91884690299,48.2423824084703,376.898248026915
3995,1,189.773417919429,47.8126145308271,377.180317781053
3990,1,191.167366981034,48.9167235190308,376.4400649414
3985,1,191.085451809939,48.3355388611452,376.019969325479
3980,1,189.914917898278,47.4253169353666,375.469766428493
3975,1,191.467504687149,47.6493509470991,373.98906651031
3970,1,190.446172967086,47.0443427945948,372.122348180238
3965,1,190.548992946345,47.3882456989006,372.710198233272
3960,1,190.40431183515,47.8031094207344,373.058823567822
3955,1,189.840874737159,47.5227143529489,373.8359616445
3950,1,190.154066247375,48.0126662618478,373.24218046302
3945,1,188.69407274114,47.6355919974891,371.132296018583
3940,1,189.791256178241,46.9080935205087,369.617164913338
3935,1,190.365976583801,46.6700422170992,370.851003634088
3930,1,188.865027185764,47.3481147174967,368.598595947066
3925,1,191.121082467138,47.9887883152164,371.486839578964
3920,1,185.90568373194,47.1124410431666,367.986001515495
3915,1,189.158991330117,46.8817902056821,370.05413713695
3910,1,189.465374740984,46.6871601526849,367.758557957545
3905,1,189.43305679815,46.6866684252743,367.256995308426
3900,1,186.025140482487,46.4411583903318,367.695097446189
3895,1,187.258199795343,46.9020014682873,367.832816725427
3890,1,188.824046263676,46.501611710892,367.775187983727
3885,1,187.258984208007,46.4190164164472,366.562126353929
3880,1,184.447597681716,47.2213389052481,365.155142454066
3875,1,185.697499967793,45.9330781709428,365.306777840949
3870,1,187.171706071125,46.9757662009592,363.347218422207
3865,1,185.436823175572,45.6830635222277,363.272271651203
3860,1,184.189712313708,46.9231387168294,362.964511786787
3855,1,183.481124369052,46.1453959372312,363.864312414753
3850,1,184.293696037858,43.9946448427127,364.947085595046
3845,1,185.945433128957,46.2626297219045,362.712288326851
3840,1,185.570293939757,46.1496036004178,362.79668297523
3835,1,185.192063097332,44.7228584926064,360.014651321317
3830,1,184.233207598618,45.8801383395913,361.833401894215
3825,1,184.203771530259,45.5030269656389,361.162135290637
3820,1,182.767081929159,45.7635094430488,360.520165041573
3815,1,182.164580882964,45.5632136112606,358.489571654459
3810,1,183.284044335192,46.4001127025838,358.229861652475
3805,1,185.377964314565,45.4728856485731,359.752585033021
3800,1,182.411278552041,46.2288847240734,357.078885613011
3795,1,180.360796625123,44.7086015198397,357.744981938602
3790,1,182.700778089847,45.4099263102087,358.099626061482
3785,1,178.985676193698,45.5926832023589,354.339800730079
3780,1,180.966448397525,44.6050417027908,355.161979899773
3775,1,182.674344491242,45.3906619733599,356.609896583651
3770,1,182.251062209848,45.5717074796581,355.341627039805
3765,1,180.063408436793,45.507307979938,352.112538641796
3760,1,179.944928633221,45.7438456187894,353.434891957315
3755,1,182.217598745338,44.7554919288766,353.888279097498
3750,1,179.905755120066,45.0651924796866,352.742006944731
3745,1,178.929899767438,46.0015650772009,352.073292373037
3740,1,181.710390345507,45.2181843940295,349.996042059771
3735,1,178.287056085102,44.7816188746199,353.24407482727
3730,1,180.993688454384,44.6774396573202,353.637408673418
3725,1,179.624166601929,44.3101513148233,350.233619331944
3720,1,177.350420230569,45.5571274200092,351.026312788504
3715,1,178.00384734854,43.7942098142666,350.513144185932
3710,1,179.92439497119,44.8299584377078,349.577767187931
3705,1,176.930745789451,44.3219640942913,348.964361129169
3700,1,176.4399768532,45.7746882933129,348.782769521946
3695,1,177.763735465261,45.0223177764051,348.285561502803
3690,1,176.112020418992,43.6936386827504,348.687337889178
3685,1,178.918456810219,45.7338689581102,348.114145760187
3680,1,177.062250395284,43.9512926918305,346.827037531188
3675,1,176.295553954819,44.447655475167,345.828984083598
3670,1,177.131372431604,44.1839431130456,346.087867780746
3665,1,175.986057557796,43.4891708446323,345.063100816434
3660,1,178.817331515405,44.0953874454596,344.641109344492
3655,1,174.577850627043,43.692073806456,344.169993350347
3650,1,177.864146209207,43.869361830026,345.92705438649
3645,1,176.866971308287,43.5971916394458,343.380421525076
3640,1,175.202627013269,44.1258652748348,344.329079811662
3635,1,174.616667408489,42.8981281140038,343.449621829263
3630,1,173.688259799168,43.8944741325568,345.43992791891
3625,1,175.947615133862,44.4028223775252,341.804621734759
3620,1,175.463922082806,43.332621110102,340.982989310293
3615,1,176.569831307714,43.065281112262,342.238697314483
3610,1,175.726729689198,42.1902315247818,340.973924773044
3605,1,174.043344696955,43.1280899536782,339.592533238147
3600,1,173.507373569247,42.9673113455255,339.061547655665
3595,1,173.846982167059,42.7080173218313,340.581445116165
3590,1,173.496163270715,43.6555252891742,338.91945358575
3585,1,173.126232617113,42.5534888059966,338.860360396827
3580,1,173.221170912284,42.8802305826773,338.02989550012
3575,1,171.386143033268,42.9713495208198,337.625985105183
3570,1,171.95131748891,42.4665138714995,336.642077427016
3565,1,171.339708934167,43.4591701920229,335.143967585466
3560,1,172.506162723228,42.7526464104193,334.856344770511
3555,1,170.608955646528,43.0094129555753,332.718203054593
3550,1,173.130459628569,42.8043938934372,336.098822440072
3545,1,169.855843680483,41.6039578940319,334.223220391613
3540,1,172.569115453663,42.6250672651835,334.911644001114
3535,1,169.08022162924,42.7538822169616,332.182129854933
3530,1,169.887366331226,42.825836034228,332.871417495173
3525,1,168.260012420736,42.110162542611,333.576478241709
3520,1,169.274762126784,43.0913150591512,332.533943294978
3515,1,167.557778698123,40.9593950652112,329.664915520653
3510,1,169.246704560596,41.9887672130544,330.437587964757
3505,1,168.932739853421,43.0728098906691,330.601333729475
3500,1,168.079474147378,41.7252442000642,330.855231656405
3495,1,168.715533407775,41.9595897462984,329.552763164931
3490,1,167.09136285469,41.9006538560266,327.881314609747
3485,1,168.930385508513,42.565188094901,328.131303193065
3480,1,166.57626280143,42.1886828016399,328.496851955692
3475,1,167.394999157128,40.8713495294262,325.740192016669
3470,1,168.434865940441,40.7519220221071,326.529404953513
3465,1,168.842212890646,41.1722079447144,325.49345714098
3460,1,167.039744968036,41.918791005097,325.798995058747
3455,1,165.246843297534,41.6423557596599,326.593140119285
3450,1,170.346227010008,42.414389403055,324.962263920183
3445,1,164.931053601705,41.4680963263795,324.34049274209
3440,1,165.316550133855,41.0821450131772,323.934297363808
3435,1,164.790201142994,41.7227273945137,322.739097639494
3430,1,162.64626254915,40.3482576288092,322.228821554008
3425,1,163.445249146921,40.7195144579842,323.101378764349
3420,1,165.124628346577,41.4178918407958,322.834951235915
3415,1,164.710193816788,41.3347289604705,320.628344543955
3410,1,163.663694892215,40.8110542476509,321.27710152224
3405,1,163.510759529544,40.9314097587928,319.865078038588
3400,1,165.617304948593,40.785236673873,320.497063620061
3395,1,161.251224983698,40.3119260090767,321.601601882448
3390,1,166.670560713552,42.0743212560639,320.796243179617
3385,1,161.402752544494,40.2510693373345,318.57996246453
3380,1,162.128221265507,40.5196912806133,320.170015236842
3375,1,164.146213655733,40.3030799613607,318.137101859834
3370,1,163.551020673402,39.4988696120782,318.618456620026
3365,1,160.672632902691,40.9258533438701,318.306366216055
3360,1,162.230232972637,41.0789526206182,315.806203790923
3355,1,159.226694658775,40.0069652551246,315.747207453961
3350,1,163.613260187928,39.7362481497612,318.136303090292
3345,1,160.881684074188,40.9555098201997,314.630081320145
3340,1,162.207226392053,40.4614754360272,315.452596695918
3335,1,161.566987250478,40.0828391234393,313.469803319479
3330,1,160.442740564249,39.125142303276,313.701221834005
3325,1,159.754562841963,39.5099983676523,314.286472021699
3320,1,160.437229999518,40.4768012634891,313.527752353787
